DeepCSV;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
0, mujets, down, 0, -2.5, 2.5, 100, 140, 0, 1, "1.21543+((-(0.00929025*(log(x+19)*(log(x+18)*(3-(0.358931*log(x+18)))))))-0.029564373195171356)" 
0, mujets, down, 0, -2.5, 2.5, 140, 200, 0, 1, "1.21543+((-(0.00929025*(log(x+19)*(log(x+18)*(3-(0.358931*log(x+18)))))))-0.032799169421195984)" 
0, mujets, down, 0, -2.5, 2.5, 200, 300, 0, 1, "1.21543+((-(0.00929025*(log(x+19)*(log(x+18)*(3-(0.358931*log(x+18)))))))-0.084730960428714752)" 
0, mujets, down, 0, -2.5, 2.5, 300, 600, 0, 1, "1.21543+((-(0.00929025*(log(x+19)*(log(x+18)*(3-(0.358931*log(x+18)))))))-0.053345642983913422)" 
0, mujets, down, 0, -2.5, 2.5, 600, 1000, 0, 1, "1.21543+((-(0.00929025*(log(x+19)*(log(x+18)*(3-(0.358931*log(x+18)))))))-0.061788875609636307)" 
0, mujets, up, 1, -2.5, 2.5, 20, 30, 0, 1, "(1.21543+(-(0.00929025*(log(x+19)*(log(x+18)*(3-(0.358931*log(x+18))))))))+0.090723589062690735" 
0, mujets, up, 1, -2.5, 2.5, 30, 50, 0, 1, "(1.21543+(-(0.00929025*(log(x+19)*(log(x+18)*(3-(0.358931*log(x+18))))))))+0.038064524531364441" 
0, mujets, up, 1, -2.5, 2.5, 50, 70, 0, 1, "(1.21543+(-(0.00929025*(log(x+19)*(log(x+18)*(3-(0.358931*log(x+18))))))))+0.054644789546728134" 
0, mujets, up, 1, -2.5, 2.5, 70, 100, 0, 1, "(1.21543+(-(0.00929025*(log(x+19)*(log(x+18)*(3-(0.358931*log(x+18))))))))+0.047806058079004288" 
0, mujets, up, 1, -2.5, 2.5, 100, 140, 0, 1, "(1.21543+(-(0.00929025*(log(x+19)*(log(x+18)*(3-(0.358931*log(x+18))))))))+0.073910936713218689" 
0, mujets, up, 1, -2.5, 2.5, 140, 200, 0, 1, "(1.21543+(-(0.00929025*(log(x+19)*(log(x+18)*(3-(0.358931*log(x+18))))))))+0.08199792355298996" 
0, mujets, up, 1, -2.5, 2.5, 200, 300, 0, 1, "(1.21543+(-(0.00929025*(log(x+19)*(log(x+18)*(3-(0.358931*log(x+18))))))))+0.21182739734649658" 
0, mujets, up, 1, -2.5, 2.5, 300, 600, 0, 1, "(1.21543+(-(0.00929025*(log(x+19)*(log(x+18)*(3-(0.358931*log(x+18))))))))+0.13336411118507385" 
0, mujets, up, 1, -2.5, 2.5, 600, 1000, 0, 1, "(1.21543+(-(0.00929025*(log(x+19)*(log(x+18)*(3-(0.358931*log(x+18))))))))+0.15447218716144562" 
0, mujets, up, 0, -2.5, 2.5, 20, 30, 0, 1, "(1.21543+(-(0.00929025*(log(x+19)*(log(x+18)*(3-(0.358931*log(x+18))))))))+0.036289434880018234" 
0, mujets, up, 0, -2.5, 2.5, 30, 50, 0, 1, "(1.21543+(-(0.00929025*(log(x+19)*(log(x+18)*(3-(0.358931*log(x+18))))))))+0.015225809067487717" 
0, mujets, up, 0, -2.5, 2.5, 50, 70, 0, 1, "(1.21543+(-(0.00929025*(log(x+19)*(log(x+18)*(3-(0.358931*log(x+18))))))))+0.021857915446162224" 
0, mujets, up, 0, -2.5, 2.5, 70, 100, 0, 1, "(1.21543+(-(0.00929025*(log(x+19)*(log(x+18)*(3-(0.358931*log(x+18))))))))+0.019122423604130745" 
0, mujets, up, 0, -2.5, 2.5, 100, 140, 0, 1, "(1.21543+(-(0.00929025*(log(x+19)*(log(x+18)*(3-(0.358931*log(x+18))))))))+0.029564373195171356" 
0, mujets, up, 0, -2.5, 2.5, 140, 200, 0, 1, "(1.21543+(-(0.00929025*(log(x+19)*(log(x+18)*(3-(0.358931*log(x+18))))))))+0.032799169421195984" 
0, mujets, up, 0, -2.5, 2.5, 200, 300, 0, 1, "(1.21543+(-(0.00929025*(log(x+19)*(log(x+18)*(3-(0.358931*log(x+18))))))))+0.084730960428714752" 
0, mujets, up, 0, -2.5, 2.5, 300, 600, 0, 1, "(1.21543+(-(0.00929025*(log(x+19)*(log(x+18)*(3-(0.358931*log(x+18))))))))+0.053345642983913422" 
0, mujets, up, 0, -2.5, 2.5, 600, 1000, 0, 1, "(1.21543+(-(0.00929025*(log(x+19)*(log(x+18)*(3-(0.358931*log(x+18))))))))+0.061788875609636307" 
1, comb, central, 1, -2.5, 2.5, 20, 1000, 0, 1, "0.974507*((1.+(0.00473571*x))/(1.+(0.00522313*x)))" 
1, comb, central, 0, -2.5, 2.5, 20, 1000, 0, 1, "0.974507*((1.+(0.00473571*x))/(1.+(0.00522313*x)))" 
1, comb, down, 1, -2.5, 2.5, 20, 30, 0, 1, "(0.974507*((1.+(0.00473571*x))/(1.+(0.00522313*x))))-0.14839828014373779" 
1, comb, down, 1, -2.5, 2.5, 30, 50, 0, 1, "(0.974507*((1.+(0.00473571*x))/(1.+(0.00522313*x))))-0.042845245450735092" 
1, comb, down, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.974507*((1.+(0.00473571*x))/(1.+(0.00522313*x))))-0.040646113455295563" 
1, comb, down, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.974507*((1.+(0.00473571*x))/(1.+(0.00522313*x))))-0.038263257592916489" 
1, comb, down, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.974507*((1.+(0.00473571*x))/(1.+(0.00522313*x))))-0.046997688710689545" 
1, comb, down, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.974507*((1.+(0.00473571*x))/(1.+(0.00522313*x))))-0.053574386984109879" 
1, comb, down, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.974507*((1.+(0.00473571*x))/(1.+(0.00522313*x))))-0.10697990655899048" 
1, comb, down, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.974507*((1.+(0.00473571*x))/(1.+(0.00522313*x))))-0.12277375161647797" 
1, comb, down, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.974507*((1.+(0.00473571*x))/(1.+(0.00522313*x))))-0.17212888598442078" 
1, comb, down, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.974507*((1.+(0.00473571*x))/(1.+(0.00522313*x))))-0.049466095864772797" 
