DeepCSV;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
2, comb, down, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.887549*((1.+(-(0.000347793*x)))/(1.+(-(0.000203526*x)))))-0.11524888873100281" 
2, comb, down, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.887549*((1.+(-(0.000347793*x)))/(1.+(-(0.000203526*x)))))-0.14192973077297211" 
2, comb, down, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.887549*((1.+(-(0.000347793*x)))/(1.+(-(0.000203526*x)))))-0.19518022239208221" 
2, comb, down, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.887549*((1.+(-(0.000347793*x)))/(1.+(-(0.000203526*x)))))-0.060625385493040085" 
2, comb, down, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.887549*((1.+(-(0.000347793*x)))/(1.+(-(0.000203526*x)))))-0.027158193290233612" 
2, comb, down, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.887549*((1.+(-(0.000347793*x)))/(1.+(-(0.000203526*x)))))-0.022478459402918816" 
2, comb, down, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.887549*((1.+(-(0.000347793*x)))/(1.+(-(0.000203526*x)))))-0.014653832651674747" 
2, comb, down, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.887549*((1.+(-(0.000347793*x)))/(1.+(-(0.000203526*x)))))-0.017967600375413895" 
2, comb, down, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.887549*((1.+(-(0.000347793*x)))/(1.+(-(0.000203526*x)))))-0.019074127078056335" 
2, comb, down, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.887549*((1.+(-(0.000347793*x)))/(1.+(-(0.000203526*x)))))-0.032928254455327988" 
2, comb, down, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.887549*((1.+(-(0.000347793*x)))/(1.+(-(0.000203526*x)))))-0.040551353245973587" 
2, comb, down, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.887549*((1.+(-(0.000347793*x)))/(1.+(-(0.000203526*x)))))-0.055765777826309204" 
2, comb, up, 1, -2.5, 2.5, 20, 30, 0, 1, "(0.887549*((1.+(-(0.000347793*x)))/(1.+(-(0.000203526*x)))))+0.21218885481357574" 
2, comb, up, 1, -2.5, 2.5, 30, 50, 0, 1, "(0.887549*((1.+(-(0.000347793*x)))/(1.+(-(0.000203526*x)))))+0.095053672790527344" 
2, comb, up, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.887549*((1.+(-(0.000347793*x)))/(1.+(-(0.000203526*x)))))+0.07867460697889328" 
2, comb, up, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.887549*((1.+(-(0.000347793*x)))/(1.+(-(0.000203526*x)))))+0.051288414746522903" 
2, comb, up, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.887549*((1.+(-(0.000347793*x)))/(1.+(-(0.000203526*x)))))+0.062886603176593781" 
2, comb, up, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.887549*((1.+(-(0.000347793*x)))/(1.+(-(0.000203526*x)))))+0.066759444773197174" 
2, comb, up, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.887549*((1.+(-(0.000347793*x)))/(1.+(-(0.000203526*x)))))+0.11524888873100281" 
2, comb, up, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.887549*((1.+(-(0.000347793*x)))/(1.+(-(0.000203526*x)))))+0.14192973077297211" 
2, comb, up, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.887549*((1.+(-(0.000347793*x)))/(1.+(-(0.000203526*x)))))+0.19518022239208221" 
2, comb, up, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.887549*((1.+(-(0.000347793*x)))/(1.+(-(0.000203526*x)))))+0.060625385493040085" 
2, comb, up, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.887549*((1.+(-(0.000347793*x)))/(1.+(-(0.000203526*x)))))+0.027158193290233612" 
2, comb, up, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.887549*((1.+(-(0.000347793*x)))/(1.+(-(0.000203526*x)))))+0.022478459402918816" 
2, comb, up, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.887549*((1.+(-(0.000347793*x)))/(1.+(-(0.000203526*x)))))+0.014653832651674747" 
2, comb, up, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.887549*((1.+(-(0.000347793*x)))/(1.+(-(0.000203526*x)))))+0.017967600375413895" 
2, comb, up, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.887549*((1.+(-(0.000347793*x)))/(1.+(-(0.000203526*x)))))+0.019074127078056335" 
2, comb, up, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.887549*((1.+(-(0.000347793*x)))/(1.+(-(0.000203526*x)))))+0.032928254455327988" 
2, comb, up, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.887549*((1.+(-(0.000347793*x)))/(1.+(-(0.000203526*x)))))+0.040551353245973587" 
2, comb, up, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.887549*((1.+(-(0.000347793*x)))/(1.+(-(0.000203526*x)))))+0.055765777826309204" 
2, mujets, central, 1, -2.5, 2.5, 20, 1000, 0, 1, "0.834868*((1.+(0.00265542*x))/(1.+(0.00266911*x)))" 
2, mujets, central, 0, -2.5, 2.5, 20, 1000, 0, 1, "0.834868*((1.+(0.00265542*x))/(1.+(0.00266911*x)))" 
2, mujets, down, 1, -2.5, 2.5, 20, 30, 0, 1, "(0.834868*((1.+(0.00265542*x))/(1.+(0.00266911*x))))-0.21928708255290985" 
2, mujets, down, 1, -2.5, 2.5, 30, 50, 0, 1, "(0.834868*((1.+(0.00265542*x))/(1.+(0.00266911*x))))-0.12291119992733002" 
2, mujets, down, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.834868*((1.+(0.00265542*x))/(1.+(0.00266911*x))))-0.11641225218772888" 
2, mujets, down, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.834868*((1.+(0.00265542*x))/(1.+(0.00266911*x))))-0.10256282240152359" 
2, mujets, down, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.834868*((1.+(0.00265542*x))/(1.+(0.00266911*x))))-0.15029148757457733" 
2, mujets, down, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.834868*((1.+(0.00265542*x))/(1.+(0.00266911*x))))-0.14345575869083405" 
2, mujets, down, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.834868*((1.+(0.00265542*x))/(1.+(0.00266911*x))))-0.20738303661346436" 
2, mujets, down, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.834868*((1.+(0.00265542*x))/(1.+(0.00266911*x))))-0.17556816339492798" 
2, mujets, down, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.834868*((1.+(0.00265542*x))/(1.+(0.00266911*x))))-0.22135089337825775" 
2, mujets, down, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.834868*((1.+(0.00265542*x))/(1.+(0.00266911*x))))-0.062653452157974243" 
2, mujets, down, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.834868*((1.+(0.00265542*x))/(1.+(0.00266911*x))))-0.035117484629154205" 
2, mujets, down, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.834868*((1.+(0.00265542*x))/(1.+(0.00266911*x))))-0.033260643482208252" 
2, mujets, down, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.834868*((1.+(0.00265542*x))/(1.+(0.00266911*x))))-0.029303664341568947" 
2, mujets, down, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.834868*((1.+(0.00265542*x))/(1.+(0.00266911*x))))-0.042940426617860794" 
2, mujets, down, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.834868*((1.+(0.00265542*x))/(1.+(0.00266911*x))))-0.040987361222505569" 
2, mujets, down, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.834868*((1.+(0.00265542*x))/(1.+(0.00266911*x))))-0.059252295643091202" 
2, mujets, down, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.834868*((1.+(0.00265542*x))/(1.+(0.00266911*x))))-0.050162333995103836" 
2, mujets, down, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.834868*((1.+(0.00265542*x))/(1.+(0.00266911*x))))-0.063243113458156586" 
2, mujets, up, 1, -2.5, 2.5, 20, 30, 0, 1, "(0.834868*((1.+(0.00265542*x))/(1.+(0.00266911*x))))+0.21928708255290985" 
2, mujets, up, 1, -2.5, 2.5, 30, 50, 0, 1, "(0.834868*((1.+(0.00265542*x))/(1.+(0.00266911*x))))+0.12291119992733002" 
2, mujets, up, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.834868*((1.+(0.00265542*x))/(1.+(0.00266911*x))))+0.11641225218772888" 
2, mujets, up, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.834868*((1.+(0.00265542*x))/(1.+(0.00266911*x))))+0.10256282240152359" 
2, mujets, up, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.834868*((1.+(0.00265542*x))/(1.+(0.00266911*x))))+0.15029148757457733" 
2, mujets, up, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.834868*((1.+(0.00265542*x))/(1.+(0.00266911*x))))+0.14345575869083405" 
2, mujets, up, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.834868*((1.+(0.00265542*x))/(1.+(0.00266911*x))))+0.20738303661346436" 
2, mujets, up, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.834868*((1.+(0.00265542*x))/(1.+(0.00266911*x))))+0.17556816339492798" 
2, mujets, up, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.834868*((1.+(0.00265542*x))/(1.+(0.00266911*x))))+0.22135089337825775" 
2, mujets, up, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.834868*((1.+(0.00265542*x))/(1.+(0.00266911*x))))+0.062653452157974243" 
2, mujets, up, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.834868*((1.+(0.00265542*x))/(1.+(0.00266911*x))))+0.035117484629154205" 
2, mujets, up, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.834868*((1.+(0.00265542*x))/(1.+(0.00266911*x))))+0.033260643482208252" 
2, mujets, up, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.834868*((1.+(0.00265542*x))/(1.+(0.00266911*x))))+0.029303664341568947" 
2, mujets, up, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.834868*((1.+(0.00265542*x))/(1.+(0.00266911*x))))+0.042940426617860794" 
2, mujets, up, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.834868*((1.+(0.00265542*x))/(1.+(0.00266911*x))))+0.040987361222505569" 
2, mujets, up, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.834868*((1.+(0.00265542*x))/(1.+(0.00266911*x))))+0.059252295643091202" 
2, mujets, up, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.834868*((1.+(0.00265542*x))/(1.+(0.00266911*x))))+0.050162333995103836" 
2, mujets, up, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.834868*((1.+(0.00265542*x))/(1.+(0.00266911*x))))+0.063243113458156586" 
0, incl, central, 2, 0, 2.5, 20, 1000, 0, 1, "0.896775+0.00129932*x+-2.20259e-06*x*x+1.20421e-09*x*x*x" 
0, incl, down, 2, 0, 2.5, 20, 1000, 0, 1, "(0.896775+0.00129932*x+-2.20259e-06*x*x+1.20421e-09*x*x*x)*(1-(0.0400606+0.000371763*x+-3.19838e-07*x*x))" 
0, incl, down_correlated, 2, 0, 2.5, 20, 1000, 0, 1, "(0.896775+0.00129932*x+-2.20259e-06*x*x+1.20421e-09*x*x*x)*(1-(0.00348604+0.000490253*x+-4.26215e-07*x*x))" 
0, incl, down_uncorrelated, 2, 0, 2.5, 20, 1000, 0, 1, "(0.896775+0.00129932*x+-2.20259e-06*x*x+1.20421e-09*x*x*x)*(1-(0.0517384))" 
0, incl, up, 2, 0, 2.5, 20, 1000, 0, 1, "(0.896775+0.00129932*x+-2.20259e-06*x*x+1.20421e-09*x*x*x)*(1+(0.0400606+0.000371763*x+-3.19838e-07*x*x))" 
0, incl, up_correlated, 2, 0, 2.5, 20, 1000, 0, 1, "(0.896775+0.00129932*x+-2.20259e-06*x*x+1.20421e-09*x*x*x)*(1+(0.00348604+0.000490253*x+-4.26215e-07*x*x))" 
0, incl, up_uncorrelated, 2, 0, 2.5, 20, 1000, 0, 1, "(0.896775+0.00129932*x+-2.20259e-06*x*x+1.20421e-09*x*x*x)*(1+(0.0517384))" 
1, incl, central, 2, 0, 2.5, 20, 1000, 0, 1, "0.660779+0.00115511*x+-2.80099e-07*x*x+-7.99551e-10*x*x*x" 
1, incl, down, 2, 0, 2.5, 20, 1000, 0, 1, "(0.660779+0.00115511*x+-2.80099e-07*x*x+-7.99551e-10*x*x*x)*(1-(0.152621+-4.01823e-06*x+6.32535e-08*x*x))" 
1, incl, down_correlated, 2, 0, 2.5, 20, 1000, 0, 1, "(0.660779+0.00115511*x+-2.80099e-07*x*x+-7.99551e-10*x*x*x)*(1-(0.0908286+3.44333e-06*x+7.20061e-08*x*x))" 
1, incl, down_uncorrelated, 2, 0, 2.5, 20, 1000, 0, 1, "(0.660779+0.00115511*x+-2.80099e-07*x*x+-7.99551e-10*x*x*x)*(1-(0.122769))" 
1, incl, up, 2, 0, 2.5, 20, 1000, 0, 1, "(0.660779+0.00115511*x+-2.80099e-07*x*x+-7.99551e-10*x*x*x)*(1+(0.152621+-4.01823e-06*x+6.32535e-08*x*x))" 
1, incl, up_correlated, 2, 0, 2.5, 20, 1000, 0, 1, "(0.660779+0.00115511*x+-2.80099e-07*x*x+-7.99551e-10*x*x*x)*(1+(0.0908286+3.44333e-06*x+7.20061e-08*x*x))" 
1, incl, up_uncorrelated, 2, 0, 2.5, 20, 1000, 0, 1, "(0.660779+0.00115511*x+-2.80099e-07*x*x+-7.99551e-10*x*x*x)*(1+(0.122769))" 
2, incl, central, 2, 0, 2.5, 20, 1000, 0, 1, "0.788786+-1.31186/sqrt(x)" 
2, incl, down, 2, 0, 2.5, 20, 1000, 0, 1, "(0.788786+-1.31186/sqrt(x))*(1-(0.468294+-0.000513746*x+4.66522e-07*x*x))" 
2, incl, down_correlated, 2, 0, 2.5, 20, 1000, 0, 1, "(0.788786+-1.31186/sqrt(x))*(1-(0.412573+-0.00086471*x+8.78868e-07*x*x))" 
2, incl, down_uncorrelated, 2, 0, 2.5, 20, 1000, 0, 1, "(0.788786+-1.31186/sqrt(x))*(1-(0.251811))" 
2, incl, up, 2, 0, 2.5, 20, 1000, 0, 1, "(0.788786+-1.31186/sqrt(x))*(1+(0.468294+-0.000513746*x+4.66522e-07*x*x))" 
2, incl, up_correlated, 2, 0, 2.5, 20, 1000, 0, 1, "(0.788786+-1.31186/sqrt(x))*(1+(0.412573+-0.00086471*x+8.78868e-07*x*x))" 
2, incl, up_uncorrelated, 2, 0, 2.5, 20, 1000, 0, 1, "(0.788786+-1.31186/sqrt(x))*(1+(0.251811))" 
